"id";"status";"name";"category_id";"cover_img";"images";"barcodes";"tmall_ids";"jd_ids";"yhd_ids";"tags";"last_updated";"created_at";"operator_id";"brand";"price";"spec";"unit";"thumbnails";"is_outdated";"taste";"durability";"sources";"assign_id";"first_verify_at";"search_keyword";"status_v2";"alias_id";"half_verified";"main_barcode";"origin";"cat_by";"half_verify_at";"half_verify_by_id";"last_verify_at";"is_ignored";"half_verify_eager";"brand_fk_id";"qa";"mo"
"136049";"human_verified";"金龙鱼纯正玉米油4L（1*4）";"91";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6948195813026_12025c8f20b340d5b25913d1137b01a2.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/1bd79dc1-4fb7-3a05-b0eb-5b446f05f8f5_ori.jpg}";"{6948195813026}";"{556724385641,545360472894,556794170300,536792298240,545417339506,551486224526,540673844939,554778625674,552976974007,550174380562,555845800320,543800830119,551518983117,532015734534,556237651912,556379708986,556017861840,551245080065,545542912886,542614940974,556584461950,553843728789,554824872524,544069195412,556319226916,556645920619,541483631112,556150424000,522549023361,553421970607,556424779753,554736738734,544111790815,537180253475,545494294283,550442145348}";"{14978855650,3303098,14978855651}";"{58717465,64386556}";"";"2018-01-17 11:12:33.344597+08";"2017-08-20 20:00:00.489781+08";"142";"益海嘉里";"47.9000";"4L";"瓶";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/1bd79dc1-4fb7-3a05-b0eb-5b446f05f8f5.jpg}";"t";"";"545";"{32,1015,1005,3203,3201,3202,3204}";"";"2017-08-21 10:47:58.462682+08";"";"verified";"";"t";"6948195813026";"中国";"";"";"";"2017-08-21 10:47:58.252383+08";"";"";"";"{""category_id"": {""at"": ""2017-10-20 06:00:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"12546";"human_verified";"奥尔良碳烤脆骨肠56g";"42";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6939108904627_eb0dc0b38a154a58a8192f5361cdf5a2.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/c0892ad8-94a1-3186-bd36-eae89f00bdb5_ori.jpg}";"{6939108904627}";"{553173576766,552414313275,525805900662,552065383563,532818731497,522638369646,522618155218,545842630350}";"";"{54446406}";"";"2018-01-17 12:56:09.874944+08";"2017-06-09 16:52:00.680315+08";"73";"奥尔良";"7.0000";"56G";"包装";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/c0892ad8-94a1-3186-bd36-eae89f00bdb5.jpg}";"f";"碳烤";"270";"{32,34,36,38,48,3201,3202,3203,3204}";"8204";"2017-07-01 15:35:05.325202+08";"";"verified";"";"t";"6939108904627";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-20 06:00:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"102978";"human_verified";"蜀道香麻辣牛板筋30g";"35";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6953601800569_186ae417de394dc69c8d6f05e245908d.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/894e3a93-ea97-3ac0-9174-59de77676801_ori.jpg}";"{6953601800569}";"";"";"{67303291,55846979,26965734,74423064,26965598,55306359,74415886,75099785,54930006,75223623,26087679,75206180,64882190,31732156}";"";"2018-01-17 13:09:09.571747+08";"2017-07-24 11:48:06.593848+08";"138";"蜀道香";"3.0000";"30G";"袋";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/894e3a93-ea97-3ac0-9174-59de77676801.jpg}";"f";"麻辣味";"";"{32,3201,3202,3203,3204}";"";"2017-08-25 14:08:35.113601+08";"";"verified";"";"t";"6953601800569";"中国";"";"";"";"2017-08-25 14:08:34.731553+08";"";"";"";"";"f"
"85764";"human_verified";"爱点苦荞茶250克";"232";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6937327100820_65a9bff0d78640b0b58087be62adf143.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/2bfe0885-329f-3809-b5ba-3050235caa3d_ori.jpg}";"{6937327100820}";"{13631944830,15369466328,15622440583,23364300997,23529020372,25680728394,36147070778,43390026432,535040184697,538931690383,541048664737,541057833660,544290641357,544299370633,545044875721,547471772129,548461908343,548660269671,548714131450,551593093448,551603785798,551637130156,553185752246,553423168071,554121439302,554519858740,554596674873,555295747825,555842887673}";"{11130937266,11130837292}";"{9622286,9679540}";"";"2017-11-12 16:43:11.123865+08";"2017-07-24 11:48:06.593848+08";"142";"爱信食品";"18.5000";"250G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/2bfe0885-329f-3809-b5ba-3050235caa3d.jpg}";"f";"苦荞";"";"{36,1000,20000012,20000014,20000013}";"";"2017-08-21 19:27:55.512569+08";"";"verified";"";"t";"6937327100820";"中国";"";"";"";"2017-08-21 19:27:55.30007+08";"";"";"";"{""category_id"": {""at"": ""2017-10-20 06:00:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"10849";"human_verified";"芥末青豆100g";"250";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6927882500227_5155237272f84dd099c65ad29eaf84d2.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/3d6bee9b-6909-3a76-aad7-5f46d81f95ba_ori.jpg}";"{6927882500227}";"{521177857219,549851899030,547227115837,552709537672,39297540340,12889556085,537857603216,527911572869,534365950227,528740379003}";"";"{60095544}";"";"2018-01-17 13:00:30.999226+08";"2017-06-09 16:52:00.680315+08";"96";"佳荣小生";"5.0000";"100G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/3d6bee9b-6909-3a76-aad7-5f46d81f95ba.jpg}";"f";"芥末";"360";"{32,1003,1007,1013,20000012,20000014,20000013,3201,3203,3202,3204}";"6510";"2017-07-01 18:51:00.4417+08";"";"verified";"";"t";"6927882500227";"中国";"";"";"";"";"";"";"";"";"f"
"15095";"human_verified";"韩国海太小黄油曲奇饼干";"33";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/8801019309571_fb31bb8cc2dd40d58e65eabbe11f4ad7.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/f52ba0d8-4c69-3617-800c-8c28b6749ff0_ori.jpg}";"{8801019309571}";"{546688870231,544985080472,40848251598}";"{11610182382,11605175011,10084327534,11021906581,10085698813,10475209577,10085694927,1149445613,1724694110,1616627631,1616651348}";"{32113047,33379109}";"";"2018-01-17 12:43:13.056134+08";"2017-06-09 16:52:00.680315+08";"119";"海太";"7.5000";"86G";"盒装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/f52ba0d8-4c69-3617-800c-8c28b6749ff0.jpg}";"f";"奶油味";"360";"{32,38,39,1003,3202,3201,3203,3204}";"10724";"2017-06-26 17:10:44.662967+08";"";"verified";"";"t";"8801019309571";"韩国";"";"";"";"";"";"";"";"";"f"
"15475";"human_verified";"Tido面包干（牛奶鸡蛋味）350g";"250";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/8936096681651_f5a7fd945cb041a5a338e72e8801e483.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/a46a32f9-d07d-3440-8a0a-cb3305d361a6_ori.jpg,https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/a46a32f9-d07d-3440-8a0a-cb3305d361a6_ori.jpg}";"{8936096681651}";"{546585599017,548036722539,548294403840,545611915404,540072473349,536018472179,43461011981,545152217160,549082603631,548551476960}";"{10787764019,10935225297,1143517998,10415600788,1026741296,1061826109,10559285197,10579875373,1025923527,1569099613}";"";"";"2018-01-17 14:13:46.972861+08";"2017-06-09 16:52:00.680315+08";"114";"Tido面包";"15.8000";"350G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/a46a32f9-d07d-3440-8a0a-cb3305d361a6.jpg,https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/a46a32f9-d07d-3440-8a0a-cb3305d361a6.jpg}";"f";"鸡蛋牛奶";"360";"{32,3202,3204,3203,3201}";"11099";"2017-06-26 17:26:43.830454+08";"";"verified";"";"t";"8936096681651";"越南";"";"";"";"";"";"";"";"";"f"
"7525";"human_verified";"达利园瑞士卷香橙味20g";"250";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6911988013545_5918c926641441bfa850bb5a81868d79.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/d890d164-1e22-35ac-af98-cede2fe94c18_ori.jpg}";"{6911988013545}";"{550220001421,535933005521,20275726567,547031388340,535821391110,43707601735,37969216899,549405621459,43622479128,522218488384}";"{1383544920,11247873874}";"{73195096,67909538}";"";"2018-01-17 14:13:53.471142+08";"2017-06-09 16:52:00.680315+08";"114";"达利园";"0.6000";"20G";"包装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/d890d164-1e22-35ac-af98-cede2fe94c18.jpg}";"f";"香橙味";"180";"{32,41,10001,1008,10004,1010,1012,1013,1014,20000012,20000014,20000013,47,48,3202,3204,3203,3201}";"3198";"2017-06-30 15:17:31.404037+08";"";"verified";"";"t";"6911988013545";"中国";"";"";"";"";"";"";"";"";"f"
"96399";"human_verified";"珍惠琳北海多宝鱼115g";"35";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6946996301384_eeccc4d0e2fe47c6bdaf783e4535d925.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/10658e35-e89e-3001-bf15-69085b7f10d2_ori.jpg}";"{6946996301384}";"{39838173967,36111209526,36145596206,44252716896,521695442078}";"";"";"";"2018-01-17 13:02:47.897075+08";"2017-07-24 11:48:06.593848+08";"136";"珍慧琳";"13.9000";"115G";"挂袋";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/10658e35-e89e-3001-bf15-69085b7f10d2.jpg}";"t";"多宝鱼";"";"{35,32,3201,3202,3203,3204}";"";"2017-09-21 11:55:56.700656+08";"";"verified";"";"t";"6946996301384";"中国";"";"";"";"2017-09-21 11:55:55.997235+08";"";"";"";"";"f"
"6308";"human_verified";"力士白皙靓肤沐浴露200ml";"135";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6902088310726_59b31ac9d65d463b80203b138c743de5.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/15a4c357-d3ee-3866-8beb-77c7da138cc1_ori.jpg}";"{6902088310726}";"{543442782124,530584790673,524032572442}";"";"{28435848,28436299}";"";"2018-01-17 11:30:25.382715+08";"2017-06-09 16:52:00.680315+08";"100";"联合利华";"12.8000";"200ML";"瓶装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/15a4c357-d3ee-3866-8beb-77c7da138cc1.jpg}";"f";"";"1095";"{32,34,36,38,39,41,42,1000,1003,1008,10004,1011,1010,1012,1013,1014,1015,20000012,20000014,20000013,3201,3202,3203,3204}";"1986";"2017-07-06 13:15:37.549848+08";"";"verified";"";"t";"6902088310726";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-19 03:00:00+00"", ""by"": ""王帅"", ""ok"": true}}";"f"
"7455";"human_verified";"阿尔卑斯香橙牛奶糖35g";"37";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6911316800014_03d2672ef1ed44779604395586cf727e.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/eb3269ba-1635-3992-a3a6-451e8021675c_ori.jpg}";"{6911316800014}";"{37023149507}";"";"";"";"2018-01-17 14:20:33.32573+08";"2017-06-09 16:52:00.680315+08";"110";"不凡帝范梅勒糖果";"1.4500";"35G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/eb3269ba-1635-3992-a3a6-451e8021675c.jpg}";"f";"牛奶味";"720";"{32,36,38,39,41,43,1000,1003,1002,1008,10004,1011,1010,1013,1014,1015,20000013,20000012,20000014,47,48,3202,3203,3204,3201}";"3128";"2017-07-01 10:21:41.435906+08";"";"verified";"";"t";"6911316800014";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""王帅"", ""ok"": true}}";"f"
"9385";"human_verified";"众望小麻花甜奶油味130g";"33";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6922895497304_d56e97c53cf9416aba473957d6253658.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/00219904-6fba-333d-887c-996ce87f6de5_ori.jpg}";"{6922895497304}";"{}";"{1173227533,11881380006}";"";"";"2018-01-17 14:13:36.576304+08";"2017-06-09 16:52:00.680315+08";"71";"众望";"3.3000";"130G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/00219904-6fba-333d-887c-996ce87f6de5.jpg}";"f";"甜奶油味";"270";"{32,35,38,39,40,41,43,1000,1003,1002,10000,10001,1006,1008,10004,1011,1010,1012,1013,1014,1009,1015,1007,20000012,20000014,20000013,20000020,1001,3202,3203,3204,3201}";"5049";"2017-07-05 17:00:37.018905+08";"";"verified";"";"t";"6922895497304";"中国";"human";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""王帅"", ""ok"": true}}";"f"
"8579";"human_verified";"盼盼法式软面包奶香味400g";"250";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6920912353718_ac241573cf9f4b33b261a5607b9b9284.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/a5cbc17e-5222-332c-8325-d44d98a27a4d_ori.jpg}";"{6920912353718}";"{116288157,552487574345,521689780362,540050376845,550265862671,541143948281,538682162304,532550746744,550407360881,36155652167}";"{405905,10104875277}";"{1101927,58785820}";"";"2018-01-17 13:17:45.975991+08";"2017-06-09 16:52:00.680315+08";"105";"盼盼";"10.0000";"400G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/a5cbc17e-5222-332c-8325-d44d98a27a4d.jpg}";"f";"奶香味";"180";"{32,34,1000,1003,1007,1008,10004,1010,1012,1013,1014,1009,1015,20000012,20000014,20000013,3201,3202,3203,3204}";"4247";"2017-07-01 10:31:33.65044+08";"";"verified";"";"t";"6920912353718";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"5298";"human_verified";"维他港式奶茶250ml";"25";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/4891028708193_0d59dd3343e443eb9f3cf71eba4b869b.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/afa6a174-2d71-3234-ad11-62759af76d75_ori.jpg}";"{4891028708193}";"{537285900606,44964726278,520082324608,551920391714,534577707325,528375513590,524462018994,542292738202,539161616735,547604336466}";"{1962467694,1732353}";"{51910284,54047759}";"";"2018-01-17 09:22:31.126809+08";"2017-06-09 16:52:00.680315+08";"6";"维他";"4.5000";"250ML";"盒装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/afa6a174-2d71-3234-ad11-62759af76d75.jpg}";"f";"原味";"330";"{32,40,34,1001,43,3202,3201,3204,3203}";"1037";"2017-06-30 15:07:24.032289+08";"";"verified";"";"t";"4891028708193";"香港";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-20 06:00:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"5419";"human_verified";"卡奇诺芒果布丁30g*12";"40";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/4897035810362_9ffbbc70a8174b1d8d6316bc6f23c7cb.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/51542370-e59b-382e-90dd-483ea94bc50a_ori.jpg}";"{4897035810362}";"{550561804200,554338970679,552220519147,550939863874,549442639462,547646241682,549505559466,534854830472,529164902240}";"";"";"";"2018-01-17 13:03:19.143712+08";"2017-06-09 16:52:00.680315+08";"110";"卡奇诺";"9.5000";"30G";"包装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/51542370-e59b-382e-90dd-483ea94bc50a.jpg}";"f";"果味型";"360";"{32,3201,3202,3203,3204}";"1158";"2017-07-01 18:59:27.662047+08";"";"verified";"";"t";"4897035810362";"香港";"";"";"";"";"";"";"";"";"f"
"7399";"human_verified";"曼妥思瓶装冻感粒方无糖口香糖葡萄味46g";"31";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6911316223202_7c74a6d26b324892a1d72c2101ee2ce0.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/dd2f1c3c-601e-3b69-b431-6e6940e3f9fe_ori.jpg}";"{6911316223202}";"{18184968607}";"";"{74017859}";"";"2018-01-17 12:42:55.837513+08";"2017-06-09 16:52:00.680315+08";"138";"曼妥思";"30.0000";"46G";"盒";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/dd2f1c3c-601e-3b69-b431-6e6940e3f9fe.jpg}";"f";"葡萄味";"360";"{32,34,35,36,41,1000,1003,1002,10000,1008,10004,1011,1010,1013,1014,1009,1015,20000013,20000012,20000014,20000020,1007,48,3201,3202,3203,3204}";"3072";"2017-09-20 11:06:13.31599+08";"";"verified";"";"t";"6911316223202";"中国";"";"";"";"2017-09-20 11:06:12.999098+08";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"12581";"human_verified";"好心情钥匙扣铁盒维C口含片8g";"37";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6939501803992_7ce4dfec59b64dc69523a322d1986662.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/78b71141-d3e3-34d5-9e6c-251b0885e130_ori.jpg}";"{6939501803992}";"{541722354988,542356364576,553691256784}";"";"";"";"2018-01-17 14:18:02.723769+08";"2017-06-09 16:52:00.680315+08";"132";"好心情食品";"5.4000";"8G";"盒";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/78b71141-d3e3-34d5-9e6c-251b0885e130.jpg}";"f";"";"360";"{32,43,1000,1003,1002,1008,10004,1010,20000013,20000012,20000014,20000020,3202,3203,3204,3201}";"8239";"2017-09-19 19:29:05.771311+08";"";"verified";"";"t";"6939501803992";"中国";"";"";"";"2017-09-19 19:29:05.112618+08";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""王帅"", ""ok"": true}}";"f"
"14972";"human_verified";"费列罗健达缤纷乐牛奶榛果威化巧克力43g";"38";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/8000500066027_6097d521b55543d19f62e155e4991072.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/c32509f1-0434-3d26-bf64-679cdcd701ed_ori.jpg}";"{8000500066027}";"{544803909018,552585777302,45588389996,538929397339,40663649877,14078408696,545051972531,545922225673,42512989870,528230680567}";"{1060182920}";"";"";"2018-01-17 14:13:07.25332+08";"2017-06-09 16:52:00.680315+08";"94";"费列罗";"5.0000";"43G";"包装";"{https://s3.cn-north-1.amazonaws.com.cn/cmb/store_item/c32509f1-0434-3d26-bf64-679cdcd701ed.jpg}";"f";"牛奶榛果";"300";"{32,34,35,36,38,39,41,42,1003,1002,1006,1008,1011,1010,1013,1009,1015,20000012,20000014,20000013,47,1001,3202,3203,3204,3201}";"10610";"2017-06-27 15:37:18.143002+08";"";"verified";"";"t";"8000500066027";"意大利";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"6544";"human_verified";"护舒宝超净棉卫生巾日用240mm*2片";"292";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6903148238608_c49987da73ed401ab6e015e8afc484a5.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/5e9011fe-29ee-3387-8ef1-245cb5ab5faf_ori.jpg}";"{6903148238608}";"{41418159606,524015744354,41430669229,544232501016,44809315135,55312915965,553879010319,549606505078,548039340670,41010203395}";"{13310845646,2361972}";"{74431975,75406326}";"";"2018-01-17 12:56:07.2912+08";"2017-06-09 16:52:00.680315+08";"88";"护舒宝";"1.0000";"240MM";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/5e9011fe-29ee-3387-8ef1-245cb5ab5faf.jpg}";"f";"卫生巾";"360";"{32,1003,1006,10004,1011,1001,3201,3202,3203,3204}";"2219";"2017-06-29 00:44:42.711109+08";"";"verified";"";"t";"6903148238608";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-19 03:00:00+00"", ""by"": ""王帅"", ""ok"": true}}";"f"
"9029";"human_verified";"金丝猴玉米软糖150克";"37";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6921681105386_6a4205dd18d64f56982591c375cb2a01.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/cabfc42b-0eca-3ba9-9778-9ff1bce5f287_ori.jpg}";"{6921681105386}";"{24699884770,35071849678,38828645017,39093933214,41455076468,42845502429,42968097049,43790931003,520103336870,520904487032,524732803133,525679370066,526033251768,530589193632,531404409359,536169883602,536604195263,538413879379,538839184826,539924816766,540900039053,542948366188,543377184088,543480105084,543658312101,543658824045,545396019243,546282916618,546826815658,546911936891,547925774594,548839103025,548914059552,551881751638,552738446805,552899313416,557011082157}";"{11063392907,4362674}";"{52662876,41530721,60198288}";"";"2018-01-17 12:34:09.611112+08";"2017-06-09 16:52:00.680315+08";"136";"金丝猴";"4.5000";"150G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/cabfc42b-0eca-3ba9-9778-9ff1bce5f287.jpg}";"f";"玉米味";"360";"{32,34,35,36,38,43,1002,1013,1009,1015,3201,3202,3203,3204}";"4693";"2017-06-29 16:38:46.343695+08";"";"verified";"";"t";"6921681105386";"中国";"";"";"";"2017-08-30 17:17:03.338427+08";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
"12994";"human_verified";"好时巧珍珠奶香白巧克力盒装140g";"38";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6942836706975_6ec4b8d778d84eec8ecb0ba56546ccff.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/15932831-df5b-3df9-83f7-929e6e60ddcc_ori.jpg}";"{6962836736973,6942836706975}";"{537077813532,541102512124,530364111634,533225194560,37545640484,41677646275,544635713941}";"{1801279646,1208484}";"{21896879,39025598}";"";"2018-01-17 14:12:54.083966+08";"2017-06-09 16:52:00.680315+08";"84";"HERSHEY’S/好时";"30.0000";"60G";"包装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/15932831-df5b-3df9-83f7-929e6e60ddcc.jpg}";"f";"巧克力味";"450";"{32,43,1002,1007,1011,1015,3202,3203,3204,3201}";"8652";"2017-07-01 09:17:43.352753+08";"";"verified";"";"t";"6942836706975";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""王帅"", ""ok"": true}}";"f"
"11071";"human_verified";"凯涛奇乐吧薯片泡菜味50g";"34";"https://motse-1253578860.cos.ap-beijing.myqcloud.com/goods/6930799503540_975624d3100b456793385f145ac67b5c.jpg";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/cfc21913-51b7-3d21-abbb-065a2225a247_ori.jpg}";"{6930799503540}";"{533297421915}";"";"{57518280}";"";"2018-01-17 14:43:14.339081+08";"2017-06-09 16:52:00.680315+08";"98";"凯涛奇";"1.8000";"50G";"袋装";"{https://s3.cn-north-1.amazonaws.com.cn/standard/store_item/cfc21913-51b7-3d21-abbb-065a2225a247.jpg}";"f";"泡菜味";"360";"{32,34,36,38,39,41,43,1000,1003,10000,10001,1008,10004,1011,1010,1013,1007,1014,1015,20000014,20000013,20000012,20000020,3202,3203,3204,3201}";"6731";"2017-07-06 15:00:35.448302+08";"";"verified";"";"t";"6930799503540";"中国";"";"";"";"";"";"";"";"{""category_id"": {""at"": ""2017-10-30 09:33:00+00"", ""by"": ""秦易达"", ""ok"": true}}";"f"
